Order ID,Product ID,Category,Sub-Category,Product Name
CA-2016-120824,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk
CA-2016-120824,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975
CA-2016-120824,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
CA-2016-120824,OFF-ST-10002562,Office Supplies,Storage,Staple magnet
CA-2016-120824,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
US-2016-135209,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
US-2016-135209,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
CA-2017-148145,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner
CA-2015-103870,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs
CA-2015-103870,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"""
CA-2015-103870,FUR-BO-10002853,Furniture,Bookcases,O''Sullivan 5-Shelf Heavy-Duty Bookcases
CA-2015-103870,OFF-ST-10002562,Office Supplies,Storage,Staple magnet
CA-2015-103870,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
CA-2015-111017,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"""
CA-2017-116988,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997
CA-2017-116988,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock
CA-2017-116988,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone
US-2014-169390,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers
CA-2016-168774,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
CA-2017-161592,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips
US-2017-131961,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters
US-2017-131961,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock
CA-2016-102498,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener
CA-2015-113222,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets
US-2015-144771,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock
US-2015-144771,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
CA-2015-162376,OFF-AR-10003056,Office Supplies,Art,Newell 341
CA-2015-162376,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936
CA-2017-128076,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets
CA-2017-128076,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
CA-2017-128076,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
US-2015-163825,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
US-2015-163825,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
CA-2016-105662,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
CA-2016-105662,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone
CA-2017-152198,OFF-LA-10000443,Office Supplies,Labels,Avery 501
CA-2017-152198,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips
CA-2017-152198,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"""
CA-2016-114307,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
CA-2016-114307,OFF-PA-10004100,Office Supplies,Paper,Xerox 216
CA-2016-114307,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke"
CA-2016-114307,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
CA-2016-159891,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
CA-2016-159891,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
CA-2016-112578,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File
CA-2016-112578,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors
CA-2015-107083,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
CA-2015-107083,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders
CA-2015-107083,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector
CA-2015-107083,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
CA-2015-151722,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
CA-2016-151148,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
CA-2016-151148,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black"
CA-2017-115882,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
CA-2017-115882,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
CA-2015-132276,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum
CA-2015-132276,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
CA-2016-163636,OFF-AR-10001547,Office Supplies,Art,Newell 311
CA-2016-102813,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black"
CA-2016-102813,OFF-PA-10000520,Office Supplies,Paper,Xerox 201
CA-2017-135377,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
CA-2015-165813,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box
CA-2015-133585,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop
CA-2015-133585,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"
CA-2016-116911,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
CA-2016-116911,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
US-2017-129224,OFF-LA-10003190,Office Supplies,Labels,Avery 474
CA-2017-145765,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone
CA-2017-145765,OFF-PA-10001534,Office Supplies,Paper,Xerox 230
CA-2017-145765,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard
CA-2017-126914,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager''s Chair
CA-2017-126914,FUR-BO-10000468,Furniture,Bookcases,O''Sullivan 2-Shelf Heavy-Duty Bookcases
CA-2015-169572,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""""
CA-2017-162075,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED
CA-2014-162992,OFF-LA-10001934,Office Supplies,Labels,Avery 516
CA-2014-162992,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips
CA-2014-162992,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
CA-2014-162992,TEC-PH-10002085,Technology,Phones,Clarity 53712
CA-2016-106397,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
CA-2016-106397,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener
US-2016-150140,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone
CA-2014-116666,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
CA-2017-148992,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959
CA-2016-140935,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3
CA-2016-140935,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish"
CA-2014-157644,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack"
CA-2014-157644,OFF-LA-10003148,Office Supplies,Labels,Avery 51
US-2017-100398,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"""
CA-2016-113082,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
US-2017-110646,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
US-2017-110646,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset
US-2017-110646,OFF-LA-10001404,Office Supplies,Labels,Avery 517
CA-2017-120614,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
US-2016-140172,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room
US-2016-140172,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set
CA-2015-127754,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair
CA-2015-144274,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone
CA-2015-144274,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
CA-2015-144274,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
CA-2015-144274,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope
CA-2015-144274,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
CA-2015-142930,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941
CA-2017-100622,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier
CA-2017-100622,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
CA-2017-100622,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
CA-2017-100622,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923
CA-2017-117156,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes
CA-2015-115399,OFF-LA-10003190,Office Supplies,Labels,Avery 474
US-2014-157847,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
US-2014-157847,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947
CA-2015-115168,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981
CA-2014-109680,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
CA-2016-167983,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
CA-2015-145324,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
CA-2015-153423,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
US-2017-132675,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
US-2017-132675,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset
US-2017-132675,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener
US-2017-132675,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
US-2017-132675,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
CA-2014-153808,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
CA-2014-153808,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"""
CA-2014-153808,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
US-2016-112396,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
US-2016-112396,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
CA-2014-141173,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
CA-2017-156664,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
CA-2017-156664,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps
CA-2017-156664,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
CA-2017-156664,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
CA-2015-140718,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
CA-2015-140718,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock
CA-2015-140718,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
CA-2015-140718,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad
CA-2014-119977,OFF-PA-10003823,Office Supplies,Paper,Xerox 197
US-2015-115343,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
US-2015-115343,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone
CA-2017-163671,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems
CA-2017-135909,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200
CA-2017-135909,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
CA-2017-135909,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
US-2017-114356,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset
CA-2015-125934,OFF-LA-10000414,Office Supplies,Labels,Avery 503
CA-2015-125934,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories
CA-2015-125934,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
CA-2015-125934,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection
CA-2015-125934,OFF-PA-10000556,Office Supplies,Paper,Xerox 208
CA-2015-158148,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
CA-2014-120411,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
CA-2014-120411,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
CA-2016-158260,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer
CA-2017-101805,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
CA-2017-101805,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
CA-2017-101805,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"""
US-2014-105137,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
US-2014-105137,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
CA-2017-142489,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
US-2016-141264,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
US-2016-141264,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
CA-2017-126928,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer
CA-2017-126928,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
US-2015-107944,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
US-2015-107944,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse
CA-2016-135594,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
US-2017-115252,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader
US-2017-115252,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
CA-2014-107398,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
CA-2014-107398,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
CA-2014-107398,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
CA-2014-169642,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
CA-2017-103968,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
CA-2016-147256,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
CA-2016-147256,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16'' x 20'' Room
CA-2016-162159,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager''s Chair, Gray"
CA-2015-111038,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs
CA-2014-124723,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
CA-2016-167241,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps
CA-2016-167241,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"""
CA-2016-167241,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone
CA-2016-167241,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
CA-2015-163237,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"
CA-2015-163237,OFF-LA-10004545,Office Supplies,Labels,Avery 50
CA-2016-150483,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock"""
CA-2016-150483,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899
CA-2016-150483,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
CA-2016-150483,OFF-PA-10004621,Office Supplies,Paper,Xerox 212
US-2016-126431,OFF-LA-10001474,Office Supplies,Labels,Avery 477
US-2016-126431,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black
US-2016-126431,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
CA-2016-139934,TEC-PH-10001552,Technology,Phones,I Need''s 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
CA-2015-109603,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991
CA-2017-160661,OFF-LA-10002475,Office Supplies,Labels,Avery 519
CA-2017-102610,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse
CA-2017-102610,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount
CA-2017-102610,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
CA-2017-102610,OFF-LA-10002195,Office Supplies,Labels,Avery 481
US-2016-144057,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
US-2016-144057,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers
US-2016-144057,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
US-2016-144057,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911
US-2016-144057,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
CA-2014-160276,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
CA-2014-132983,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse
CA-2016-145709,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
CA-2016-145709,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
CA-2017-133928,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
CA-2016-168032,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020
CA-2016-168032,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders
CA-2016-168032,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
CA-2015-143616,OFF-AR-10002067,Office Supplies,Art,Newell 334
US-2015-168704,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
US-2015-168704,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"""
US-2015-168704,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C
CA-2017-143252,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp
CA-2017-143252,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack"
CA-2016-102134,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
CA-2017-130036,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981
CA-2017-130036,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
CA-2015-134117,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener
CA-2015-134117,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
CA-2015-134117,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
CA-2015-134117,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders
CA-2014-130918,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener
CA-2016-159023,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
CA-2016-159023,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer
CA-2017-111717,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
CA-2014-154592,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper
CA-2014-128622,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
CA-2017-148355,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
CA-2017-148355,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
CA-2014-132913,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
CA-2017-150910,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top"""
CA-2017-150910,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390
CA-2017-150910,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files
CA-2017-150910,OFF-AR-10001419,Office Supplies,Art,Newell 325
CA-2017-150910,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"
CA-2014-156790,FUR-BO-10000468,Furniture,Bookcases,O''Sullivan 2-Shelf Heavy-Duty Bookcases
CA-2014-126480,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900
CA-2017-105620,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon"
CA-2017-105620,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer
CA-2017-150266,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
CA-2017-150266,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip
CA-2017-150266,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs
CA-2017-150266,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
CA-2016-157280,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
CA-2016-157280,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000
CA-2016-157280,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
CA-2017-106691,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets
CA-2016-134180,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
CA-2016-134180,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
CA-2014-166730,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
CA-2017-157469,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
CA-2017-157469,TEC-PH-10004531,Technology,Phones,AT&T CL2909
CA-2017-122308,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black"
US-2014-149034,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
CA-2017-159226,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
CA-2017-156622,OFF-PA-10000477,Office Supplies,Paper,Xerox 22
CA-2017-156622,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942
CA-2017-156622,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
CA-2017-156622,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
CA-2014-119529,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders
CA-2015-150413,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
CA-2014-108182,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black"
CA-2016-110898,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
CA-2016-110898,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets
CA-2016-110898,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
CA-2016-110898,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
CA-2015-123092,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock"""
CA-2015-123092,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
