Order ID,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Discount Value,Profit,COGS
CA-2017-143084,Standard Class,BP-11050,OFF-AR-10002766,13.9,5,0.0,0.0,3.753,-10.147
CA-2017-143084,Standard Class,BP-11050,OFF-EN-10003072,19.4,5,0.0,0.0,9.312,-10.088
CA-2016-131639,Standard Class,NS-18640,OFF-BI-10001636,13.488,2,0.2,-2.6976,4.3836,-6.4068
CA-2016-131639,Standard Class,NS-18640,OFF-BI-10000948,11.416,1,0.2,-2.2832,3.8529,-5.2799
CA-2016-161361,Second Class,MV-17485,OFF-PA-10001838,17.64,3,0.0,0.0,8.6436,-8.9964
CA-2016-161361,Second Class,MV-17485,OFF-BI-10002215,17.04,3,0.2,-3.408,5.538,-8.094
CA-2014-100706,Second Class,LE-16810,TEC-AC-10001314,99.98,2,0.0,0.0,7.9984,-91.9816
CA-2014-100706,Second Class,LE-16810,FUR-FU-10002268,29.46,6,0.0,0.0,9.7218,-19.7382
CA-2015-129525,Standard Class,VP-21760,OFF-BI-10002133,166.92,13,0.7,-116.844,-116.844,-166.92
US-2016-141880,First Class,TC-21475,FUR-FU-10001979,98.328,3,0.2,-19.6656,9.8328,-68.8296
CA-2015-165799,First Class,SG-20470,FUR-CH-10001482,117.882,1,0.1,-11.7882,1.3098,-104.784
CA-2016-102127,Standard Class,VP-21760,TEC-AC-10002018,20.97,3,0.0,0.0,9.0171,-11.9529
CA-2016-102127,Standard Class,VP-21760,TEC-AC-10000397,139.96,4,0.0,0.0,9.7972,-130.1628
CA-2016-102127,Standard Class,VP-21760,FUR-FU-10003976,37.74,3,0.0,0.0,12.8316,-24.9084
US-2016-152415,Standard Class,PO-18865,FUR-FU-10002597,14.82,3,0.0,0.0,6.2244,-8.5956
US-2016-152415,Standard Class,PO-18865,FUR-FU-10004864,191.82,3,0.0,0.0,61.3824,-130.4376
CA-2014-138198,Standard Class,JL-15130,OFF-BI-10002103,13.904,2,0.2,-2.7808,4.5188,-6.6044
CA-2017-128041,Same Day,RW-19540,OFF-AP-10001005,314.6,4,0.0,0.0,103.818,-210.782
CA-2017-128041,Same Day,RW-19540,FUR-TA-10002607,283.56,4,0.0,0.0,45.3696,-238.1904
CA-2017-105823,Standard Class,RB-19465,FUR-CH-10000454,487.96,2,0.0,0.0,146.388,-341.572
CA-2014-152268,Standard Class,SC-20095,OFF-BI-10001359,1793.98,2,0.0,0.0,843.1706,-950.8094
CA-2015-148873,Standard Class,EM-13960,OFF-BI-10003196,2.992,4,0.8,-2.3936,-4.488,-5.0864
CA-2015-148873,Standard Class,EM-13960,TEC-AC-10003657,108.768,4,0.2,-21.7536,2.7192,-84.2952
CA-2015-166492,First Class,RP-19390,OFF-PA-10002262,25.92,4,0.0,0.0,12.4416,-13.4784
CA-2015-166492,First Class,RP-19390,OFF-ST-10002214,22.58,2,0.0,0.0,5.8708,-16.7092
CA-2017-157420,Same Day,HZ-14950,TEC-PH-10003555,55.176,3,0.2,-11.0352,-12.4146,-56.5554
CA-2016-117121,Standard Class,AB-10105,OFF-BI-10000545,9892.74,13,0.0,0.0,4946.37,-4946.37
CA-2014-138177,Standard Class,ND-18460,FUR-TA-10004607,73.915,1,0.5,-36.9575,-45.8273,-82.7848
CA-2014-114335,Standard Class,XP-21865,FUR-FU-10000277,337.088,4,0.2,-67.4176,16.8544,-252.816
CA-2015-168760,Second Class,MM-18280,OFF-AP-10004532,61.44,3,0.0,0.0,16.5888,-44.8512
CA-2016-168830,Standard Class,ML-17395,TEC-AC-10003911,479.97,3,0.0,0.0,163.1898,-316.7802
CA-2017-137463,Second Class,KM-16225,OFF-BI-10003196,5.984,2,0.2,-1.1968,2.244,-2.5432
CA-2017-137463,Second Class,KM-16225,TEC-AC-10000358,189.95,5,0.0,0.0,45.588,-144.362
CA-2017-137463,Second Class,KM-16225,TEC-AC-10000057,149.95,5,0.0,0.0,31.4895,-118.4605
CA-2017-137463,Second Class,KM-16225,OFF-AR-10001988,29.95,5,0.0,0.0,8.6855,-21.2645
CA-2017-137463,Second Class,KM-16225,OFF-LA-10003498,44.4,3,0.0,0.0,22.2,-22.2
CA-2014-124513,Standard Class,SL-20155,OFF-AR-10002956,66.03,3,0.0,0.0,17.1678,-48.8622
CA-2015-165554,Standard Class,AJ-10780,OFF-PA-10003724,10.86,2,0.0,0.0,5.3214,-5.5386
CA-2014-141838,Second Class,DK-12835,OFF-AR-10004272,3.36,2,0.0,0.0,0.84,-2.52
CA-2014-141838,Second Class,DK-12835,OFF-BI-10003291,27.936,4,0.2,-5.5872,9.4284,-12.9204
CA-2014-141838,Second Class,DK-12835,TEC-PH-10004100,28.784,2,0.2,-5.7568,2.8784,-20.1488
CA-2017-117009,Standard Class,BK-11260,OFF-SU-10001218,21.96,2,0.0,0.0,6.1488,-15.8112
CA-2015-128993,Second Class,CC-12670,TEC-AC-10004209,21.98,2,0.0,0.0,8.5722,-13.4078
CA-2015-160227,First Class,ED-13885,FUR-CH-10002073,2621.322,11,0.1,-262.1322,553.3902,-1805.7996
CA-2015-149097,Standard Class,SV-20785,FUR-FU-10003424,74.76,7,0.0,0.0,23.9232,-50.8368
CA-2015-149097,Standard Class,SV-20785,FUR-TA-10001086,364.776,3,0.2,-72.9552,27.3582,-264.4626
CA-2016-132304,Standard Class,AR-10825,FUR-TA-10004619,1115.17,7,0.0,0.0,334.551,-780.619
CA-2015-136420,First Class,CS-12250,OFF-BI-10002854,89.696,4,0.2,-17.9392,33.636,-38.1208
CA-2015-136420,First Class,CS-12250,OFF-LA-10002762,50.12,4,0.0,0.0,23.5564,-26.5636
CA-2016-101623,Standard Class,RR-19525,OFF-FA-10003495,36.48,6,0.0,0.0,18.24,-18.24
US-2014-151015,Standard Class,BD-11500,OFF-PA-10002581,322.192,13,0.2,-64.4384,100.685,-157.0686
US-2014-151015,Standard Class,BD-11500,OFF-BI-10000343,2.946,3,0.8,-2.3568,-4.8609,-5.4501
US-2014-151015,Standard Class,BD-11500,OFF-PA-10001184,19.136,4,0.2,-3.8272,6.9368,-8.372
CA-2017-152968,Standard Class,BM-11785,TEC-AC-10000521,23.08,2,0.0,0.0,6.924,-16.156
CA-2016-150077,Standard Class,MS-17365,TEC-PH-10002890,90.48,2,0.0,0.0,23.5248,-66.9552
CA-2016-106278,Second Class,BM-11140,FUR-CH-10003061,215.976,3,0.2,-43.1952,-2.6997,-175.4805
CA-2016-106278,Second Class,BM-11140,OFF-EN-10003567,65.94,3,0.0,0.0,30.9918,-34.9482
CA-2017-147550,First Class,KE-16420,FUR-FU-10001918,11.352,3,0.2,-2.2704,2.6961,-6.3855
CA-2015-136105,Standard Class,SZ-20035,OFF-ST-10002444,24.56,2,0.0,0.0,6.8768,-17.6832
CA-2016-142524,Standard Class,MB-18085,OFF-EN-10003286,16.56,2,0.0,0.0,7.7832,-8.7768
CA-2016-142524,Standard Class,MB-18085,TEC-AC-10000109,279.95,5,0.0,0.0,67.188,-212.762
CA-2014-136336,Standard Class,DB-13555,OFF-ST-10002574,828.84,6,0.0,0.0,0.0,-828.84
US-2015-136259,First Class,CB-12415,OFF-BI-10000773,7.218,3,0.7,-5.0526,-5.5338,-7.6992
US-2015-136259,First Class,CB-12415,OFF-SU-10004661,27.2,4,0.2,-5.44,2.04,-19.72
US-2014-124625,Standard Class,SP-20650,TEC-AC-10003280,89.97,3,0.0,0.0,18.8937,-71.0763
CA-2016-108105,Standard Class,GW-14605,FUR-FU-10003773,318.08,4,0.0,0.0,34.9888,-283.0912
CA-2016-108105,Standard Class,GW-14605,OFF-BI-10002412,5.8,1,0.0,0.0,2.61,-3.19
CA-2017-166898,Second Class,KH-16630,TEC-PH-10002564,143.952,6,0.2,-28.7904,17.994,-97.1676
CA-2017-166898,Second Class,KH-16630,OFF-PA-10002262,19.44,3,0.0,0.0,9.3312,-10.1088
CA-2017-169005,Standard Class,BG-11035,OFF-AR-10000246,5.56,2,0.0,0.0,1.4456,-4.1144
CA-2015-104038,First Class,LO-17170,OFF-ST-10002554,146.73,3,0.0,0.0,2.9346,-143.7954
CA-2015-104038,First Class,LO-17170,OFF-PA-10002751,29.9,5,0.0,0.0,13.455,-16.445
CA-2016-126102,Second Class,DV-13465,OFF-BI-10004318,276.784,2,0.2,-55.3568,89.9548,-131.4724
CA-2016-143406,Standard Class,LR-17035,OFF-AP-10001564,93.032,2,0.8,-74.4256,-251.1864,-269.7928
CA-2016-143406,Standard Class,LR-17035,FUR-CH-10000513,454.965,5,0.3,-136.4895,-136.4895,-454.965
CA-2015-150308,Standard Class,RR-19525,TEC-PH-10001433,246.168,3,0.2,-49.2336,21.5397,-175.3947
CA-2016-131093,Second Class,TS-21610,OFF-ST-10002790,295.4,5,0.2,-59.08,-62.7725,-299.0925
US-2017-148831,First Class,AH-10210,OFF-ST-10002974,348.56,8,0.0,0.0,104.568,-243.992
CA-2015-162950,Second Class,DW-13585,OFF-PA-10003177,15.552,3,0.2,-3.1104,5.4432,-6.9984
CA-2015-162950,Second Class,DW-13585,FUR-BO-10001918,482.94,6,0.5,-241.47,-376.6932,-618.1632
US-2015-132836,Standard Class,AJ-10945,TEC-PH-10001299,299.98,2,0.0,0.0,83.9944,-215.9856
US-2015-132836,Standard Class,AJ-10945,OFF-BI-10004224,403.68,6,0.0,0.0,181.656,-222.024
US-2015-132836,Standard Class,AJ-10945,TEC-PH-10001300,41.9,2,0.0,0.0,11.732,-30.168
US-2015-132836,Standard Class,AJ-10945,OFF-LA-10004178,28.91,7,0.0,0.0,13.2986,-15.6114
US-2014-158365,Standard Class,SV-20785,OFF-PA-10000289,32.4,5,0.0,0.0,15.552,-16.848
CA-2017-152933,Standard Class,MG-17650,TEC-PH-10002085,369.544,7,0.2,-73.9088,27.7158,-267.9194
CA-2017-152933,Standard Class,MG-17650,OFF-PA-10001934,10.368,2,0.2,-2.0736,3.7584,-4.536
CA-2017-152933,Standard Class,MG-17650,TEC-AC-10003033,791.88,3,0.2,-158.376,128.6805,-504.8235
CA-2015-163181,Standard Class,AB-10105,OFF-AR-10001683,23.64,3,0.2,-4.728,5.319,-13.593
CA-2015-163181,Standard Class,AB-10105,OFF-ST-10001713,84.784,2,0.2,-16.9568,-16.9568,-84.784
CA-2015-163181,Standard Class,AB-10105,FUR-FU-10000193,64.96,5,0.6,-38.976,-84.448,-110.432
CA-2015-163181,Standard Class,AB-10105,OFF-BI-10000474,32.06,10,0.8,-25.648,-51.296,-57.708
CA-2015-163181,Standard Class,AB-10105,OFF-ST-10000129,177.648,2,0.2,-35.5296,-28.8678,-170.9862
CA-2015-163181,Standard Class,AB-10105,TEC-MA-10001016,287.91,3,0.4,-115.164,33.5895,-139.1565
CA-2015-132941,First Class,MM-18280,OFF-SU-10002557,22.368,2,0.2,-4.4736,1.6776,-16.2168
CA-2015-132941,First Class,MM-18280,OFF-PA-10002160,32.368,7,0.2,-6.4736,11.7334,-14.161
CA-2015-132941,First Class,MM-18280,TEC-AC-10003095,207.984,2,0.2,-41.5968,36.3972,-129.99
CA-2014-132010,First Class,MA-17995,OFF-EN-10003160,36.4,5,0.0,0.0,17.472,-18.928
CA-2014-132010,First Class,MA-17995,TEC-AC-10001542,22.96,2,0.0,0.0,4.3624,-18.5976
CA-2014-132010,First Class,MA-17995,OFF-ST-10003641,315.2,4,0.0,0.0,6.304,-308.896
CA-2014-132010,First Class,MA-17995,OFF-BI-10002432,15.18,3,0.0,0.0,7.1346,-8.0454
CA-2016-135461,Second Class,EB-13975,TEC-PH-10004094,623.96,5,0.2,-124.792,38.9975,-460.1705
CA-2017-153045,Second Class,NS-18505,TEC-PH-10001817,429.6,2,0.4,-171.84,-93.08,-350.84
CA-2017-153045,Second Class,NS-18505,FUR-FU-10002759,31.968,2,0.2,-6.3936,6.3936,-19.1808
CA-2017-153045,Second Class,NS-18505,FUR-CH-10000309,887.271,3,0.3,-266.1813,-63.3765,-684.4662
CA-2017-153045,Second Class,NS-18505,OFF-PA-10003673,21.696,4,0.2,-4.3392,7.0512,-10.3056
US-2016-155971,Standard Class,RB-19795,OFF-LA-10000452,22.05,7,0.0,0.0,10.584,-11.466
US-2016-155971,Standard Class,RB-19795,OFF-PA-10000210,99.9,5,0.0,0.0,46.953,-52.947
CA-2017-122007,Second Class,JK-15325,OFF-AP-10000358,90.86,7,0.0,0.0,26.3494,-64.5106
CA-2017-162250,Same Day,PR-18880,OFF-PA-10002137,7.78,1,0.0,0.0,3.501,-4.279
US-2016-158288,Second Class,EH-13945,OFF-BI-10003364,78.759,9,0.7,-55.1313,-57.7566,-81.3843
CA-2016-128916,Second Class,MA-17560,FUR-FU-10001940,9.552,3,0.6,-5.7312,-3.8208,-7.6416
CA-2016-128916,Second Class,MA-17560,FUR-FU-10000320,5.344,4,0.6,-3.2064,-2.1376,-4.2752
CA-2015-157028,Standard Class,MA-17995,OFF-AR-10004441,8.28,2,0.0,0.0,3.4776,-4.8024
CA-2017-112473,Standard Class,JL-15505,OFF-ST-10002182,50.136,3,0.2,-10.0272,-11.2806,-51.3894
US-2017-147655,First Class,AS-10045,OFF-BI-10002931,88.074,7,0.7,-61.6518,-58.716,-85.1382
CA-2016-130911,Second Class,DC-12850,FUR-BO-10004357,301.47,3,0.5,-150.735,-241.176,-391.911
CA-2016-130911,Second Class,DC-12850,OFF-AR-10000475,18.656,2,0.2,-3.7312,1.6324,-13.2924
CA-2017-100055,Standard Class,MD-17860,FUR-FU-10001473,27.46,2,0.0,0.0,9.8856,-17.5744
CA-2017-100055,Standard Class,MD-17860,OFF-AP-10001469,125.13,3,0.0,0.0,36.2877,-88.8423
CA-2015-157805,Standard Class,RH-19510,TEC-PH-10004447,555.96,5,0.2,-111.192,41.697,-403.071
CA-2016-124254,Standard Class,TB-21175,OFF-ST-10001469,129.552,3,0.2,-25.9104,-22.6716,-126.3132
CA-2016-124254,Standard Class,TB-21175,OFF-ST-10000060,51.984,1,0.2,-10.3968,-5.1984,-46.7856
CA-2016-124254,Standard Class,TB-21175,OFF-PA-10000807,10.272,3,0.2,-2.0544,3.4668,-4.7508
CA-2014-123400,Standard Class,EB-13930,OFF-BI-10000666,18.336,2,0.7,-12.8352,-12.224,-17.7248
CA-2014-123400,Standard Class,EB-13930,TEC-PH-10002890,180.96,5,0.2,-36.192,13.572,-131.196
CA-2014-106971,Standard Class,BM-11785,TEC-AC-10000844,475.944,7,0.2,-95.1888,95.1888,-285.5664
CA-2017-123029,Second Class,BT-11530,TEC-AC-10002402,159.98,2,0.0,0.0,47.994,-111.986
CA-2016-139409,First Class,FW-14395,TEC-PH-10003988,43.6,4,0.0,0.0,12.208,-31.392
US-2017-166688,Standard Class,RD-19480,OFF-BI-10004040,8.288,2,0.2,-1.6576,3.0044,-3.626
US-2017-166688,Standard Class,RD-19480,TEC-PH-10004094,1123.128,9,0.2,-224.6256,70.1955,-828.3069
US-2017-166688,Standard Class,RD-19480,OFF-AP-10000358,64.9,5,0.0,0.0,18.821,-46.079
CA-2015-126970,Standard Class,TP-21130,OFF-BI-10000138,2.808,3,0.8,-2.2464,-4.4928,-5.0544
US-2016-165505,Standard Class,CB-12535,TEC-AC-10002926,99.98,2,0.0,0.0,42.9914,-56.9886
US-2016-165505,Standard Class,CB-12535,OFF-AR-10003477,8.04,6,0.0,0.0,2.7336,-5.3064
US-2016-165505,Standard Class,CB-12535,OFF-ST-10001526,1564.29,13,0.0,0.0,406.7154,-1157.5746
US-2014-157070,Standard Class,QJ-19255,OFF-BI-10001765,138.56,4,0.0,0.0,66.5088,-72.0512
US-2014-157070,Standard Class,QJ-19255,OFF-AP-10004859,65.52,5,0.1,-6.552,12.376,-46.592
US-2015-106873,Second Class,KM-16720,OFF-AR-10003179,14.576,2,0.2,-2.9152,2.3686,-9.2922
US-2015-106873,Second Class,KM-16720,TEC-AC-10002345,23.2,2,0.2,-4.64,1.45,-17.11
US-2015-106873,Second Class,KM-16720,OFF-AR-10001246,16.464,7,0.2,-3.2928,1.8522,-11.319
CA-2016-132990,Second Class,KM-16660,FUR-FU-10004864,19.312,2,0.2,-3.8624,3.1382,-12.3114
CA-2014-102645,Standard Class,IM-15055,OFF-PA-10001804,40.08,6,0.0,0.0,19.2384,-20.8416
CA-2014-134215,Standard Class,ML-17395,OFF-AP-10001271,101.96,2,0.0,0.0,27.5292,-74.4308
CA-2014-134215,Standard Class,ML-17395,OFF-PA-10004353,259.74,13,0.0,0.0,124.6752,-135.0648
CA-2014-134215,Standard Class,ML-17395,TEC-AC-10002473,255.42,9,0.0,0.0,104.7222,-150.6978
CA-2016-118934,Standard Class,GH-14410,OFF-BI-10003314,4.338,3,0.7,-3.0366,-3.0366,-4.338
CA-2016-118934,Standard Class,GH-14410,OFF-BI-10004465,11.88,5,0.7,-8.316,-7.92,-11.484
CA-2016-160108,Standard Class,AG-10900,FUR-BO-10003450,405.86,7,0.0,0.0,32.4688,-373.3912
CA-2016-160108,Standard Class,AG-10900,FUR-CH-10002335,680.01,3,0.0,0.0,176.8026,-503.2074
CA-2015-164007,Standard Class,MG-17695,TEC-AC-10003433,2.376,3,0.2,-0.4752,0.7425,-1.1583
CA-2015-164007,Standard Class,MG-17695,OFF-AP-10003849,143.128,2,0.8,-114.5024,-393.602,-422.2276
CA-2016-100300,Second Class,MJ-17740,TEC-MA-10000984,4476.8,4,0.2,-895.36,503.64,-3077.8
CA-2016-100300,Second Class,MJ-17740,OFF-PA-10000418,104.85,1,0.0,0.0,50.328,-54.522
CA-2016-100300,Second Class,MJ-17740,OFF-AP-10001242,241.44,3,0.0,0.0,72.432,-169.008
CA-2016-140571,Standard Class,SJ-20125,OFF-PA-10001954,319.76,14,0.0,0.0,147.0896,-172.6704
CA-2016-140571,Standard Class,SJ-20125,OFF-PA-10001954,45.68,2,0.0,0.0,21.0128,-24.6672
US-2016-155768,Same Day,LB-16795,FUR-FU-10000448,31.96,2,0.0,0.0,1.598,-30.362
US-2016-155768,Same Day,LB-16795,OFF-PA-10001357,47.9,1,0.0,0.0,22.992,-24.908
US-2016-155768,Same Day,LB-16795,OFF-ST-10002292,1112.94,3,0.0,0.0,222.588,-890.352
US-2016-155768,Same Day,LB-16795,OFF-EN-10001219,22.92,3,0.0,0.0,11.2308,-11.6892
CA-2017-119424,Second Class,SB-20185,TEC-PH-10002564,71.976,3,0.2,-14.3952,8.997,-48.5838
CA-2017-119424,Second Class,SB-20185,OFF-PA-10001639,19.44,3,0.0,0.0,9.3312,-10.1088
CA-2016-118178,Standard Class,CC-12610,OFF-BI-10001153,31.086,3,0.7,-21.7602,-20.724,-30.0498
CA-2016-166618,Standard Class,DP-13000,TEC-PH-10003356,13.98,2,0.0,0.0,3.9144,-10.0656
CA-2016-166618,Standard Class,DP-13000,OFF-AR-10001725,23.65,1,0.0,0.0,6.149,-17.501
CA-2017-156776,Standard Class,JL-15505,TEC-PH-10002415,707.88,3,0.2,-141.576,44.2425,-522.0615
CA-2017-156776,Standard Class,JL-15505,OFF-BI-10003355,11.952,3,0.2,-2.3904,4.1832,-5.3784
CA-2017-156776,Standard Class,JL-15505,OFF-BI-10000216,31.128,3,0.2,-6.2256,11.673,-13.2294
CA-2017-156776,Standard Class,JL-15505,TEC-AC-10004803,55.76,4,0.0,0.0,7.8064,-47.9536
CA-2017-156776,Standard Class,JL-15505,OFF-PA-10001970,24.56,2,0.0,0.0,11.5432,-13.0168
CA-2017-156776,Standard Class,JL-15505,FUR-FU-10004848,51.75,1,0.0,0.0,15.525,-36.225
CA-2017-156776,Standard Class,JL-15505,FUR-CH-10002317,207.184,1,0.2,-41.4368,25.898,-139.8492
CA-2017-156776,Standard Class,JL-15505,OFF-AP-10002534,1473.1,5,0.0,0.0,412.468,-1060.632
US-2015-130512,Standard Class,SM-20320,OFF-SU-10001935,3.488,2,0.2,-0.6976,-0.6976,-3.488
US-2015-130512,Standard Class,SM-20320,TEC-AC-10000290,21.728,4,0.2,-4.3456,3.8024,-13.58
US-2015-130512,Standard Class,SM-20320,OFF-ST-10002574,663.072,6,0.2,-132.6144,-165.768,-696.2256
US-2015-130512,Standard Class,SM-20320,OFF-BI-10004519,99.588,2,0.7,-69.7116,-82.99,-112.8664
US-2015-130512,Standard Class,SM-20320,OFF-PA-10003625,49.568,2,0.2,-9.9136,15.49,-24.1644
CA-2015-141810,Standard Class,BB-10990,OFF-BI-10001524,29.372,7,0.8,-23.4976,-46.9952,-52.8696
CA-2015-141810,Standard Class,BB-10990,TEC-PH-10002200,344.704,2,0.2,-68.9408,38.7792,-236.984
CA-2014-146843,Standard Class,PB-19150,OFF-SU-10001664,47.992,7,0.2,-9.5984,3.5994,-34.7942
CA-2014-146843,Standard Class,PB-19150,TEC-AC-10002550,102.24,4,0.2,-20.448,-16.614,-98.406
CA-2014-103310,Standard Class,GM-14680,OFF-PA-10004353,39.96,2,0.0,0.0,19.1808,-20.7792
CA-2014-103310,Standard Class,GM-14680,TEC-PH-10001817,1432.0,5,0.2,-286.4,125.3,-1020.3
CA-2014-103310,Standard Class,GM-14680,OFF-SU-10004737,41.04,6,0.0,0.0,11.0808,-29.9592
CA-2014-103310,Standard Class,GM-14680,FUR-CH-10002320,256.784,1,0.2,-51.3568,32.098,-173.3292
CA-2016-152688,First Class,NR-18550,FUR-BO-10001337,120.98,1,0.0,0.0,12.098,-108.882
CA-2016-152688,First Class,NR-18550,OFF-BI-10004584,315.98,1,0.0,0.0,148.5106,-167.4694
CA-2016-153836,Standard Class,EH-13765,OFF-BI-10004817,28.752,3,0.2,-5.7504,10.0632,-12.9384
CA-2016-153836,Standard Class,EH-13765,OFF-AR-10004602,114.95,5,0.0,0.0,32.186,-82.764
CA-2016-104689,Standard Class,FH-14365,OFF-AR-10001149,23.04,8,0.0,0.0,6.912,-16.128
CA-2016-146423,Same Day,BT-11680,OFF-AR-10004817,15.48,3,0.0,0.0,4.4892,-10.9908
CA-2016-146423,Same Day,BT-11680,OFF-PA-10003797,51.84,8,0.0,0.0,24.8832,-26.9568
CA-2017-140781,Standard Class,AB-10105,TEC-AC-10000682,39.816,3,0.2,-7.9632,7.4655,-24.3873
CA-2017-141747,Second Class,SC-20230,OFF-ST-10003996,16.06,1,0.0,0.0,4.1756,-11.8844
CA-2017-142776,Second Class,RS-19870,OFF-EN-10003160,7.28,1,0.0,0.0,3.4944,-3.7856
CA-2017-142776,Second Class,RS-19870,OFF-BI-10002012,5.4,3,0.0,0.0,2.592,-2.808
CA-2015-167479,Standard Class,AI-10855,OFF-PA-10002105,19.44,3,0.0,0.0,9.3312,-10.1088
CA-2014-144071,Standard Class,DJ-13420,FUR-FU-10000397,39.88,2,0.0,0.0,11.1664,-28.7136
CA-2014-144071,Standard Class,DJ-13420,FUR-FU-10000758,79.44,3,0.0,0.0,28.5984,-50.8416
US-2017-120908,First Class,BF-10975,OFF-LA-10004677,20.664,7,0.2,-4.1328,6.9741,-9.5571
CA-2016-152646,Standard Class,TH-21235,OFF-PA-10004451,32.4,5,0.0,0.0,15.552,-16.848
CA-2017-103765,Standard Class,JG-15310,OFF-AP-10002311,13.762,1,0.8,-11.0096,-24.7716,-27.524
US-2017-118157,First Class,AW-10930,OFF-EN-10004459,15.28,2,0.0,0.0,7.4872,-7.7928
US-2015-164238,Standard Class,JW-15955,OFF-ST-10002352,44.688,7,0.2,-8.9376,3.3516,-32.3988
US-2015-164238,Standard Class,JW-15955,FUR-BO-10000780,301.47,3,0.5,-150.735,-204.9996,-355.7346
CA-2017-103212,First Class,MH-18025,OFF-LA-10000248,11.07,3,0.0,0.0,5.2029,-5.8671
CA-2017-103212,First Class,MH-18025,FUR-TA-10003473,1504.52,4,0.0,0.0,346.0396,-1158.4804
CA-2017-103212,First Class,MH-18025,OFF-PA-10004355,25.92,4,0.0,0.0,12.4416,-13.4784
CA-2017-121160,Same Day,FM-14290,OFF-BI-10001308,7.536,6,0.8,-6.0288,-13.188,-14.6952
CA-2017-121160,Same Day,FM-14290,OFF-BI-10003094,1.408,2,0.8,-1.1264,-2.3232,-2.6048
CA-2017-121160,Same Day,FM-14290,OFF-BI-10004040,4.144,4,0.8,-3.3152,-6.4232,-7.252
CA-2017-121160,Same Day,FM-14290,OFF-ST-10002485,52.752,3,0.2,-10.5504,-12.5286,-54.7302
CA-2017-140515,Standard Class,GZ-14545,OFF-AP-10001205,381.36,7,0.0,0.0,106.7808,-274.5792
CA-2014-153619,Same Day,TC-21535,OFF-AR-10001868,6.72,4,0.0,0.0,3.36,-3.36
CA-2017-133718,First Class,TB-21520,OFF-BI-10003429,15.192,3,0.2,-3.0384,5.5071,-6.6465
CA-2017-133718,First Class,TB-21520,OFF-PA-10002689,58.32,9,0.0,0.0,27.9936,-30.3264
CA-2014-148383,Standard Class,RP-19390,OFF-BI-10003650,946.764,6,0.7,-662.7348,-694.2936,-978.3228
CA-2016-126732,Standard Class,LR-16915,FUR-FU-10001889,94.68,9,0.0,0.0,31.2444,-63.4356
CA-2016-126732,Standard Class,LR-16915,OFF-ST-10000321,23.67,3,0.0,0.0,0.9468,-22.7232
CA-2016-126732,Standard Class,LR-16915,TEC-PH-10001530,1091.168,4,0.2,-218.2336,68.198,-804.7364
CA-2016-126732,Standard Class,LR-16915,OFF-AR-10004752,18.69,7,0.0,0.0,5.2332,-13.4568
CA-2016-126732,Standard Class,LR-16915,FUR-TA-10001539,568.728,3,0.2,-113.7456,28.4364,-426.546
CA-2016-126732,Standard Class,LR-16915,OFF-BI-10001553,7.312,1,0.2,-1.4624,2.5592,-3.2904
CA-2017-138156,First Class,MM-17260,FUR-FU-10003601,147.568,2,0.2,-29.5136,-3.6892,-121.7436
CA-2017-110310,Standard Class,NB-18655,OFF-PA-10001685,56.784,7,0.2,-11.3568,20.5842,-24.843
CA-2017-110310,Standard Class,NB-18655,OFF-BI-10001097,5.607,3,0.7,-3.9249,-3.9249,-5.607
CA-2017-110310,Standard Class,NB-18655,OFF-AR-10001662,6.576,3,0.2,-1.3152,0.5754,-4.6854
CA-2014-113271,Standard Class,DS-13030,OFF-BI-10002609,14.304,6,0.2,-2.8608,4.6488,-6.7944
CA-2014-113271,Standard Class,DS-13030,FUR-BO-10004218,119.833,1,0.15,-17.97495,7.049,-94.80905
CA-2014-113271,Standard Class,DS-13030,OFF-AR-10003251,5.56,2,0.0,0.0,2.224,-3.336
CA-2014-113271,Standard Class,DS-13030,OFF-PA-10002365,32.4,5,0.0,0.0,15.552,-16.848
CA-2017-130106,Standard Class,VF-21715,OFF-AR-10003651,9.84,3,0.0,0.0,2.8536,-6.9864
CA-2017-130106,Standard Class,VF-21715,OFF-AR-10003732,2.78,1,0.0,0.0,0.7228,-2.0572
CA-2016-127761,Standard Class,SW-20275,OFF-BI-10002557,3.64,1,0.2,-0.728,1.365,-1.547
CA-2016-127761,Standard Class,SW-20275,TEC-PH-10003691,881.93,7,0.0,0.0,220.4825,-661.4475
CA-2016-105354,Standard Class,PW-19030,OFF-BI-10001107,115.84,8,0.0,0.0,54.4448,-61.3952
CA-2017-155712,Standard Class,KD-16615,OFF-BI-10004224,107.648,2,0.2,-21.5296,33.64,-52.4784
CA-2017-102309,Second Class,DO-13645,TEC-AC-10001114,199.95,5,0.0,0.0,63.984,-135.966
CA-2017-102309,Second Class,DO-13645,OFF-PA-10002005,12.96,2,0.0,0.0,6.2208,-6.7392
CA-2014-168368,Second Class,GA-14725,FUR-CH-10001146,60.89,1,0.0,0.0,15.2225,-45.6675
CA-2014-168368,Second Class,GA-14725,OFF-LA-10004853,14.94,3,0.0,0.0,6.8724,-8.0676
CA-2014-168368,Second Class,GA-14725,OFF-BI-10004728,9.64,2,0.0,0.0,4.4344,-5.2056
CA-2014-168368,Second Class,GA-14725,FUR-FU-10002298,332.94,3,0.0,0.0,53.2704,-279.6696
